id,space
344,空间很大，尤其是后备箱的空间，像假期出去旅游，能放好多东西
345,空间利用率很高，2700的轴距，堪比部分中型SUV，前排坐进去很宽敞，座椅很容易找到合适位置，后排3个标准身材乘坐一点都不感觉挤，后排座椅倒放全平，加上全景天窗，外出旅游很方便使用。
346,空间上水平面还够用，垂直面显得局促，本人180，坐起来，离顶棚就三个手指，座椅已经调到底。
347,之前开的是桑塔纳3000，前排感觉还不错，后排个人认为还是相对比较紧凑，后面3个成年人差不多还可以的，不能存在太胖的，前排我的身高175左右，配合驾驶姿势头部刚刚接触到，也有个人坐的比较直的原因吧！在紧凑车型中空间个人认为可以满足日常需求。
348,后排不错，够大，后背箱也是够大，能放好多东西。
349,不错，适合一家子出去玩啊什么的
350,后排空间很大，坐在后排的人感觉很舒适！没有很拥挤的感觉！
351,车内空间和后备箱空间都很大，购车时特意对比了一下，同级别中没的说。后排的腿部头部空间蛮宽松的，朋友们坐在后排都说很好。
352,一个字，大，之前也看过同等价位的轿车，像360这样大空间的真心没几个
353,空间不用说了，空间不够也不会买这个车，1米8的大个坐在驾驶舱还有一拳的距离，后排和前面差不多仰躺着还余一点，腿部有2拳多的样子，超大后备箱，宽度进深和高度比其它同价格车都要大一些，同价位空间这么充足的车也就***360了
354,空间是确实很大，我个子挺高的，做里边也觉得很舒服，腿也不会有憋屈的感觉
355,还可以，前后排空间很宽敞，后备箱能放不少东西。
356,购买这款车的主演原因之一就是它的空间真的不错，后排我和老婆都特意坐过，我们都很满意，腿部空间基本上还有3个拳头的空间，后排地板比较平整，坐中间的人不会太难受，后备箱空间过得去，主演是可以把它放平，可以放长的东西，很实用！
357,在微型suv里属于空间偏大的，比合资车至少大两圈，同等价位，现在买车完全没必要选合资。
358,后排座空间够大，后备箱够用。一家人出行绝对够用！这点是最满意的一点了。
359,包括副驾驶下方储物盒，主驾驶眼镜盒等多处储物空间比较人性化，5座车，5人做进去一点也不觉得拥挤，头部腿部空间也比较宽裕，后备箱确实很大、很深，做为一款家用车，确实空间方面还是非常满意的。
360, 坐了我车的朋友都说这车空间真心宽敞
361,真的是大到没朋友，我朋友的H6，那么大的车，空间居然不及我，这是为什么呢？
362,空间够大，满意
363,后备箱空间还可以、主要看中后排座椅可以放倒、这样可以些比较长的物品、
364,空间绝对够大，有个185的朋友，试了下也没有问题，不顶头不顶腿。后排放倒的话，可以放大件，这个搬家的时候用的着。
365,一般 能放水的地方太少
366,后排特别宽敞，车上坐5个人还是可以的，前排的话对于我178的身高也不会很挤
367,空间还可以，坐五个人不挤，平时就两个人上下班
368,我一米75的个子，坐在主驾驶头部空间还有一拳，后排坐三人也不会那么挤，后备箱好能装，前两天从乡下带回的一些干货轻轻松松放下
369,很大，后排也很宽敞，尤其一家人出去玩，宽敞了才舒服。
370,内部空间比较大，180CM的个子坐直头部空间都有富余。
371,空间非常大，特别是后排，一点不像紧凑型suv
372,前排空间对于176身高的男子搓搓有余。
373,空间挺大的，特别是后排空间，腿放着很舒服
374,乘座空间宽敞，后面行李空间还行。
375,家用绝对没问题
376,空间够用，前排和后排都比较宽，坐4个大人一个小孩，完全没问题，后排中间位置地板凸起，不舒服。
377,空间足够用，后备箱也够大，能放很多东西。
378,空间够用，后排坐三个人还是有点挤，我朋友都是90公斤左右的胖子，所以这个级别的车后排空间还是不错的，就是后排地板中间拱起有点高，其它都好。
379,感觉空间还不错
380, 买360其中一个主要的原因也是360的空间， 我身高178，老婆168，但无论前排还是后排空间都非常宽敞，前排调整好座位，后排翘个二郎腿都没问题，头部空间也有一拳多的余地。后备箱家用也完全够用，全家出去自驾游，放各种箱子，杂物，还会有很大的剩余空间。
381,不错，后备箱空间挺大，车上塞6个人不能再多了，再多被交警抓
382,特别喜欢后排空间，乘坐感很好，空间大。
383,空间很大，后排充足，关键是后备箱很大！
384,空间非常大，前排无压力，后排也很舒服，身高178 ，完全可以适应
385,比你想象中的大，跟人们说，人们估计也感觉不到，要想知道适不适合自己的话，还是自己去试坐，亲身体验一下比较好。反正我是觉得家用真实足足够了。
386,后排腿部空间蛮宽松，后排可以放倒，让后备箱空间增加不少，前排驾驶座位包裹性非常不错，腰部支撑让长途跋涉不再受累
387,空间家用完全够用了，后排1.8米身高一点不挤
388,空间比较大，一家人坐进去都不觉得拥挤
389,本人买车就是为了使用，但也不能落了面子，自己开了个商店，平时拉一些干净的货物都开RX5，空间稍微有点不足，但是后排座椅放倒，空间勉强够用，好在后排座椅放倒是180°，比较平整。有的时候带上一家老小出门玩，后排座椅像瘦一点的，能做4 5 个人，完全没问题。
390,空间大，后排坐人很舒服。
391,空间就不用说了 这个车子比我看的长城和传奇的车子空间大多了，特别是后排座的空间，基本上坐4个人都不会挤，只是交警不允许，前排的空间还将就。
392,前排空间够大，后排空间中间凸起有些不适，车尾暂时还没有太多东西要放，有时间去一趟旅游就能体现出它的价值
393,对比了很多，应该算是同级别最大了
394,空间还是比较满意的，因为当时买车的时候考虑了空间的问题，家庭用车，觉得要空间大些会很好，特别后备箱的空间，觉得很大，能够放很多东西！
395,没有人会觉得950的空间小吧？前排后排的空间坐人都很轻松，后备箱更是方便，基本上可以放不少的东西。
396,我们一家都属于身材壮硕型的，所以选车时就一直关注车内空间这块，当时同事给推荐了不少车型呢，对比各方面之后我们最终还是选择了360，不得不说空间大是一个很重要的因素。
397,550这款车，空间大，座椅舒适
398,前排驾驶空间较小1.8米以上感觉要碰到车顶了，后排蛮宽敞的。
399,空间是我看的同价位车的对比中最大的空间，我们一家5口出行很舒适的空间 后备箱的空间也是一样
400,空间很大，在同一级别的车子中***360是我见过空间设计最合理的车子，前排驾驶位置容纳180cm的司机毫无压力，后排满员的情况下腿部空间也不紧促，这一点对家用来说很重要。
401,空间还是可以的，本人高175cm，坐在上面感觉离顶部空间还是挺多的，后排也试过，腿是能放的舒服的，没有憋屈感，轴距2660，比350的要长1cm，其实也没多大差，家用已经足够
402,同级别车中算是不错的
403,后排坐三个人一点也不拥挤，中间完全没有凸起的部分，而且后排座椅还能够调节倾斜角度，非常人性化。
404,后排坐人是真空间大，可惜空调，音响都不照顾后排
405,空间足够家用了。
406,乘坐的空间还是比较大的，这也是当初买车的原因！家里5个人坐车上一点也不觉得挤！后排座椅放倒后人躺着也舒服！
407,空间很满意，满载5个人一点都不挤，这点很赞。
408,储物空间够大
409,空间肯定很大，前排调整之后，后排空间翘个二郎腿绰绰有余。
410,空间很大，特别是后备箱，除了平时上下班，出去旅游也很好。
411,这个价位只要350了
412,后备箱非常大
413,岂一个大字了得，尤其后排，同事说比他的凌度还要大，偷笑~
414,空间我们一家四口坐在车里很宽松，后排座椅好像是特意加长的，坐起来很舒服也不拥挤长途也比较舒适
415,空间不错，头顶空间前排一拳，后排四指，即便是长时间的行车也不至于太压抑。
416,对空间很满意，尤其是后备箱空间，能装好多东西，这样出行的时候给我们带来了很多方便。
